dataset,keyset,method_a,method_b,n_users,n_decisive,a_win_rate,b_win_rate,tie_rate,decisive_rate,conditional_a_win_rate,conditional_b_win_rate,mean_delta
taobao,0,fpmc,diffrec,5677,113,0.002289941870706359,0.017614937466971993,0.9800951206623216,0.01990487933767835,0.11504424778761062,0.8849557522123894,-0.009948175758578865
taobao,0,triple2vec,sets2sets,5677,339,0.02307556808173331,0.03663906993130175,0.940285361986965,0.05971463801303505,0.3864306784660767,0.6135693215339233,-0.01768714163642106
taobao,0,triple2vec,dnntsp,5677,319,0.025189360577769947,0.031002289941870705,0.9438083494803593,0.05619165051964065,0.4482758620689655,0.5517241379310345,-0.013512522942801612
taobao,0,triple2vec,cbp,5677,160,0.010040514356174035,0.01814338559098115,0.9718161000528448,0.028183899947155186,0.35625,0.64375,-0.008894388886760281
taobao,0,triple2vec,diffrec,5677,317,0.02237097058305443,0.033468381187246786,0.9441606482296988,0.055839351770301214,0.40063091482649843,0.5993690851735016,-0.015501082119738637
taobao,0,sets2sets,dnntsp,5677,75,0.012858904350889554,0.00035229874933943986,0.9867887968997711,0.013211203100228995,0.9733333333333334,0.02666666666666667,0.004174618693619448
taobao,0,sets2sets,cbp,5677,242,0.02395631495508191,0.018671833714990312,0.9573718513299277,0.042628148670072225,0.5619834710743802,0.4380165289256198,0.00879275274966078
taobao,0,sets2sets,diffrec,5677,78,0.009159767482825437,0.004579883741412718,0.9862603487757619,0.013739651224238154,0.6666666666666666,0.3333333333333333,0.0021860595166824236
taobao,0,dnntsp,cbp,5677,231,0.01902413246432975,0.02166637308437555,0.9593094944512947,0.040690505548705305,0.4675324675324675,0.5324675324675324,0.004618134056041331
taobao,0,dnntsp,diffrec,5677,67,0.002289941870706359,0.009512066232164875,0.9881979918971288,0.011802008102871235,0.19402985074626866,0.8059701492537313,-0.001988559176937025
taobao,0,cbp,diffrec,5677,225,0.018495684340320593,0.02113792496036639,0.9603663906993131,0.03963360930068698,0.4666666666666667,0.5333333333333333,-0.006606693232978356
taobao,1,recency,frequency,5677,277,0.020433327461687512,0.02836004932182491,0.9512066232164876,0.04879337678351242,0.4187725631768953,0.5812274368231047,-0.008731882574079395
taobao,1,recency,racf,5677,307,0.020433327461687512,0.033644530561916505,0.945922141976396,0.054077858023604014,0.3778501628664495,0.6221498371335505,-0.013965039333221138
taobao,1,recency,tifuknn,5677,191,0.008631319358816275,0.025013211203100228,0.9663554694380835,0.033644530561916505,0.25654450261780104,0.743455497382199,-0.01748940646014013
taobao,1,recency,fpmc,5677,389,0.031706887440549586,0.03681521930597147,0.931477893253479,0.06852210674652105,0.46272493573264784,0.5372750642673522,-0.012049831259877564
taobao,1,recency,triple2vec,5677,278,0.02430861370442135,0.02466091245376079,0.9510304738418178,0.04896952615818214,0.49640287769784175,0.5035971223021583,-0.0021885124692674245
taobao,1,recency,sets2sets,5677,445,0.030121543068522105,0.048264928659503256,0.9216135282719746,0.07838647172802536,0.3842696629213483,0.6157303370786517,-0.02290071925131064
taobao,1,recency,dnntsp,5677,432,0.032059186189889025,0.04403734366742998,0.923903470142681,0.076096529857319,0.4212962962962963,0.5787037037037037,-0.01959308478947183
taobao,1,recency,cbp,5677,295,0.020433327461687512,0.03153073806587987,0.9480359344724326,0.051964065527567375,0.39322033898305087,0.6067796610169491,-0.013583832394523782
taobao,1,recency,diffrec,5677,441,0.030297692443191828,0.04738418178615466,0.9223181257706535,0.07768187422934648,0.3900226757369615,0.6099773242630385,-0.021506828456707185
taobao,1,frequency,racf,5677,84,0.004579883741412718,0.010216663730843756,0.9852034525277436,0.014796547472256474,0.30952380952380953,0.6904761904761905,-0.005233156759141744
taobao,1,frequency,tifuknn,5677,197,0.012330456226880395,0.02237097058305443,0.9652985731900652,0.03470142680993483,0.3553299492385787,0.6446700507614214,-0.008757523886060735
taobao,1,frequency,fpmc,5677,286,0.027127003699136867,0.023251717456403028,0.9496212788444601,0.050378721155539895,0.5384615384615384,0.46153846153846156,-0.0033179486857981702
taobao,1,frequency,triple2vec,5677,175,0.018495684340320593,0.012330456226880395,0.969173859432799,0.030826140567200986,0.6,0.4,0.0065433701048119705
taobao,1,frequency,sets2sets,5677,306,0.02360401620574247,0.030297692443191828,0.9460982913510657,0.053901708648934295,0.43790849673202614,0.5620915032679739,-0.014168836677231246
taobao,1,frequency,dnntsp,5677,311,0.02571780870177911,0.029064646820503786,0.9452175444777171,0.0547824555222829,0.4694533762057878,0.5305466237942122,-0.010861202215392435
taobao,1,frequency,cbp,5677,146,0.010921261229522635,0.014796547472256474,0.9742821912982209,0.02571780870177911,0.4246575342465753,0.5753424657534246,-0.00485194982044439
taobao,1,frequency,diffrec,5677,305,0.02342786683107275,0.030297692443191828,0.9462744407257354,0.053725559274264575,0.4360655737704918,0.5639344262295082,-0.012774945882627791
taobao,1,racf,tifuknn,5677,164,0.011802008102871235,0.01708648934296283,0.9711115025541659,0.028888497445834067,0.40853658536585363,0.5914634146341463,-0.003524367126918991
taobao,1,racf,fpmc,5677,244,0.02642240620045799,0.016558041218953674,0.9570195525805884,0.04298044741941166,0.6147540983606558,0.38524590163934425,0.0019152080733435745
taobao,1,racf,triple2vec,5677,196,0.02289941870706359,0.011625858728201514,0.9654747225647349,0.0345252774352651,0.6632653061224489,0.336734693877551,0.011776526863953715
taobao,1,racf,sets2sets,5677,263,0.02254711995772415,0.02378016558041219,0.9536727144618636,0.04632728553813634,0.4866920152091255,0.5133079847908745,-0.0089356799180895
taobao,1,racf,dnntsp,5677,268,0.02483706182843051,0.02237097058305443,0.952791967588515,0.04720803241148494,0.5261194029850746,0.47388059701492535,-0.005628045456250691
taobao,1,racf,cbp,5677,100,0.009688215606834596,0.007926721860137396,0.982385062533028,0.017614937466971993,0.55,0.45,0.0003812069386973538
taobao,1,racf,diffrec,5677,261,0.02254711995772415,0.02342786683107275,0.9540250132112031,0.0459749867887969,0.4904214559386973,0.5095785440613027,-0.007541789123486046
taobao,1,tifuknn,fpmc,5677,284,0.03135458869121015,0.018671833714990312,0.9499735775937995,0.050026422406200456,0.6267605633802817,0.3732394366197183,0.0054395752002625655
taobao,1,tifuknn,triple2vec,5677,210,0.02642240620045799,0.010568962480183195,0.9630086313193588,0.036991368680641186,0.7142857142857143,0.2857142857142857,0.015300893990872706
taobao,1,tifuknn,sets2sets,5677,321,0.028712348071164347,0.027831601197815747,0.9434560507310199,0.0565439492689801,0.5077881619937694,0.49221183800623053,-0.005411312791170511
taobao,1,tifuknn,dnntsp,5677,311,0.030121543068522105,0.02466091245376079,0.9452175444777171,0.0547824555222829,0.5498392282958199,0.45016077170418006,-0.0021036783293317003
taobao,1,tifuknn,cbp,5677,152,0.016734190593623393,0.010040514356174035,0.9732252950502026,0.026774704949797428,0.625,0.375,0.0039055740656163446
taobao,1,tifuknn,diffrec,5677,322,0.028888497445834067,0.027831601197815747,0.9432799013563502,0.05672009864364982,0.5093167701863354,0.4906832298136646,-0.0040174219965670565
taobao,1,fpmc,triple2vec,5677,324,0.029769244319182667,0.02730315307380659,0.9429276026070107,0.057072397392989256,0.5216049382716049,0.4783950617283951,0.00986131879061014
taobao,1,fpmc,sets2sets,5677,114,0.0012330456226880395,0.01884798308966003,0.9799189712876519,0.02008102871234807,0.06140350877192982,0.9385964912280702,-0.010850887991433076
taobao,1,fpmc,dnntsp,5677,59,0.0017614937466971991,0.008631319358816275,0.9896071868944866,0.010392813105513475,0.1694915254237288,0.8305084745762712,-0.007543253529594266
taobao,1,fpmc,cbp,5677,235,0.01620574246961423,0.025189360577769947,0.9586048969526159,0.04139510304738418,0.39148936170212767,0.6085106382978723,-0.0015340011346462205
taobao,1,fpmc,diffrec,5677,94,0.0015853443720274794,0.014972696846926193,0.9834419587810463,0.016558041218953674,0.09574468085106383,0.9042553191489362,-0.009456997196829622
taobao,1,triple2vec,sets2sets,5677,355,0.02360401620574247,0.038929011802008105,0.9374669719922494,0.06253302800775057,0.37746478873239436,0.6225352112676056,-0.020712206782043215
taobao,1,triple2vec,dnntsp,5677,351,0.026070107451118547,0.035758323057953144,0.9381715694909283,0.06182843050907169,0.42165242165242167,0.5783475783475783,-0.017404572320204405
taobao,1,triple2vec,cbp,5677,183,0.011802008102871235,0.020433327461687512,0.9677646644354413,0.032235335564558744,0.366120218579235,0.6338797814207651,-0.01139531992525636
taobao,1,triple2vec,diffrec,5677,355,0.02430861370442135,0.03822441430332922,0.9374669719922494,0.06253302800775057,0.38873239436619716,0.6112676056338028,-0.019318315987439764
taobao,1,sets2sets,dnntsp,5677,63,0.010921261229522635,0.00017614937466971993,0.9889025893958077,0.011097410604192354,0.9841269841269841,0.015873015873015872,0.00330763446183881
taobao,1,sets2sets,cbp,5677,261,0.02536550995243967,0.02060947683635723,0.9540250132112031,0.0459749867887969,0.5517241379310345,0.4482758620689655,0.009316886856786855
taobao,1,sets2sets,diffrec,5677,57,0.0063413774881099175,0.0036991368680641184,0.989959485643826,0.010040514356174035,0.631578947368421,0.3684210526315789,0.0013938907946034545
taobao,1,dnntsp,cbp,5677,259,0.02201867183371499,0.02360401620574247,0.9543773119605425,0.04562268803945746,0.4826254826254826,0.5173745173745173,0.006009252394948045
taobao,1,dnntsp,diffrec,5677,45,0.0007045974986788797,0.007222124361458517,0.9920732781398626,0.007926721860137396,0.08888888888888889,0.9111111111111111,-0.001913743667235356
taobao,1,cbp,diffrec,5677,258,0.02113792496036639,0.02430861370442135,0.9545534613352122,0.04544653866478774,0.46511627906976744,0.5348837209302325,-0.0079229960621834
taobao,2,recency,frequency,5677,276,0.02395631495508191,0.02466091245376079,0.9513827725911573,0.0486172274088427,0.4927536231884058,0.5072463768115942,-0.003472653581930983
taobao,2,recency,racf,5677,287,0.02272326933239387,0.027831601197815747,0.9494451294697904,0.05055487053020962,0.44947735191637633,0.5505226480836237,-0.009334245186676353
taobao,2,recency,tifuknn,5677,171,0.009512066232164875,0.02060947683635723,0.9698784569314779,0.030121543068522105,0.3157894736842105,0.6842105263157895,-0.013525901261636372
taobao,2,recency,fpmc,5677,365,0.03434912806059538,0.029945393693852386,0.9357054782455523,0.06429452175444778,0.5342465753424658,0.4657534246575342,-0.00356174098332256
taobao,2,recency,triple2vec,5677,271,0.02624625682578827,0.02149022370970583,0.9522635194645059,0.0477364805354941,0.5498154981549815,0.45018450184501846,0.002682265133144805
taobao,2,recency,sets2sets,5677,439,0.033468381187246786,0.04386119429276026,0.9226704245199929,0.07732957548000705,0.4328018223234624,0.5671981776765376,-0.016297544454895653
taobao,2,recency,dnntsp,5677,413,0.033996829311255944,0.038752862427338386,0.9272503082614056,0.07274969173859433,0.46731234866828086,0.5326876513317191,-0.012540467283831049
taobao,2,recency,cbp,5677,294,0.02395631495508191,0.027831601197815747,0.9482120838471023,0.051787916152897656,0.46258503401360546,0.5374149659863946,-0.006977074046495255
taobao,2,recency,diffrec,5677,426,0.033644530561916505,0.04139510304738418,0.9249603663906993,0.07503963360930069,0.44835680751173707,0.5516431924882629,-0.014351322476945915
taobao,2,frequency,racf,5677,81,0.004579883741412718,0.009688215606834596,0.9857319006517526,0.014268099348247314,0.32098765432098764,0.6790123456790124,-0.005861591604745368
taobao,2,frequency,tifuknn,5677,194,0.011449709353531795,0.02272326933239387,0.9658270213140744,0.03417297868592566,0.33505154639175255,0.6649484536082474,-0.010053247679705389
taobao,2,frequency,fpmc,5677,276,0.027831601197815747,0.02078562621102695,0.9513827725911573,0.0486172274088427,0.572463768115942,0.427536231884058,-8.908740139157605e-05
taobao,2,frequency,triple2vec,5677,183,0.01972872996300863,0.012506605601550114,0.9677646644354413,0.032235335564558744,0.6120218579234973,0.3879781420765027,0.006154918715075788
taobao,2,frequency,sets2sets,5677,300,0.023251717456403028,0.029593094944512947,0.947155187599084,0.05284481240091598,0.44,0.56,-0.012824890872964671
taobao,2,frequency,dnntsp,5677,297,0.025189360577769947,0.027127003699136867,0.9476836357230932,0.052316364276906814,0.48148148148148145,0.5185185185185185,-0.009067813701900065
taobao,2,frequency,cbp,5677,144,0.012154306852210675,0.013211203100228995,0.9746344900475603,0.02536550995243967,0.4791666666666667,0.5208333333333334,-0.0035044204645642723
taobao,2,frequency,diffrec,5677,303,0.02448476307909107,0.028888497445834067,0.9466267394750749,0.05337326052492514,0.45874587458745875,0.5412541254125413,-0.010878668895014931
taobao,2,racf,tifuknn,5677,163,0.011097410604192354,0.017614937466971993,0.9712876519288357,0.028712348071164347,0.38650306748466257,0.6134969325153374,-0.004191656074960022
taobao,2,racf,fpmc,5677,242,0.028007750572485467,0.014620398097586754,0.9573718513299277,0.042628148670072225,0.6570247933884298,0.34297520661157027,0.005772504203353791
taobao,2,racf,triple2vec,5677,202,0.02342786683107275,0.012154306852210675,0.9644178263167166,0.035582173683283425,0.6584158415841584,0.3415841584158416,0.012016510319821157
taobao,2,racf,sets2sets,5677,259,0.02289941870706359,0.02272326933239387,0.9543773119605425,0.04562268803945746,0.5019305019305019,0.4980694980694981,-0.006963299268219304
taobao,2,racf,dnntsp,5677,258,0.025013211203100228,0.020433327461687512,0.9545534613352122,0.04544653866478774,0.5503875968992248,0.4496124031007752,-0.0032062220971546987
taobao,2,racf,cbp,5677,91,0.010040514356174035,0.005989078738770477,0.9839704069050554,0.016029593094944512,0.6263736263736264,0.37362637362637363,0.0023571711401810954
taobao,2,racf,diffrec,5677,258,0.02360401620574247,0.02184252245904527,0.9545534613352122,0.04544653866478774,0.5193798449612403,0.4806201550387597,-0.005017077290269565
taobao,2,tifuknn,fpmc,5677,290,0.03417297868592566,0.016910339968293112,0.9489166813457812,0.05108331865421878,0.6689655172413793,0.3310344827586207,0.009964160278313813
taobao,2,tifuknn,triple2vec,5677,201,0.026774704949797428,0.008631319358816275,0.9645939756913863,0.035406024308613705,0.7562189054726368,0.24378109452736318,0.016208166394781176
taobao,2,tifuknn,sets2sets,5677,330,0.030297692443191828,0.027831601197815747,0.9418707063589924,0.05812929364100757,0.5212121212121212,0.47878787878787876,-0.0027716431932592813
taobao,2,tifuknn,dnntsp,5677,311,0.03153073806587987,0.023251717456403028,0.9452175444777171,0.0547824555222829,0.5755627009646302,0.42443729903536975,0.0009854339778053237
taobao,2,tifuknn,cbp,5677,167,0.01920028183899947,0.010216663730843756,0.9705830544301568,0.029416945569843228,0.6526946107784432,0.3473053892215569,0.006548827215141117
taobao,2,tifuknn,diffrec,5677,319,0.031002289941870705,0.025189360577769947,0.9438083494803593,0.05619165051964065,0.5517241379310345,0.4482758620689655,-0.000825421215309544
taobao,2,fpmc,triple2vec,5677,301,0.02624625682578827,0.026774704949797428,0.9469790382244143,0.0530209617755857,0.4950166112956811,0.5049833887043189,0.006244006116467364
taobao,2,fpmc,sets2sets,5677,119,0.00035229874933943986,0.02060947683635723,0.9790382244143033,0.02096177558569667,0.01680672268907563,0.9831932773109243,-0.012735803471573093
taobao,2,fpmc,dnntsp,5677,65,0.0014091949973577594,0.010040514356174035,0.9885502906464682,0.011449709353531795,0.12307692307692308,0.8769230769230769,-0.00897872630050849
taobao,2,fpmc,cbp,5677,216,0.014091949973577593,0.02395631495508191,0.9619517350713405,0.0380482649286595,0.37037037037037035,0.6296296296296297,-0.0034153330631726962
taobao,2,fpmc,diffrec,5677,79,0.0,0.013915800598907874,0.9860841994010922,0.013915800598907874,0.0,1.0,-0.010789581493623357
taobao,2,triple2vec,sets2sets,5677,354,0.02360401620574247,0.038752862427338386,0.9376431213669192,0.06235687863308085,0.3785310734463277,0.6214689265536724,-0.01897980958804046
taobao,2,triple2vec,dnntsp,5677,336,0.02554165932710939,0.033644530561916505,0.9408138101109741,0.059186189889025895,0.43154761904761907,0.5684523809523809,-0.015222732416975854
taobao,2,triple2vec,cbp,5677,174,0.011273559978862075,0.019376431213669193,0.9693500088074687,0.030649991192531267,0.367816091954023,0.632183908045977,-0.009659339179640061
taobao,2,triple2vec,diffrec,5677,342,0.02466091245376079,0.035582173683283425,0.9397569138629558,0.06024308613704421,0.4093567251461988,0.5906432748538012,-0.017033587610090724
taobao,2,sets2sets,dnntsp,5677,69,0.011802008102871235,0.00035229874933943986,0.9878456931477894,0.012154306852210675,0.9710144927536232,0.028985507246376812,0.003757077171064605
taobao,2,sets2sets,cbp,5677,244,0.02430861370442135,0.018671833714990312,0.9570195525805884,0.04298044741941166,0.5655737704918032,0.4344262295081967,0.0093204704084004
taobao,2,sets2sets,diffrec,5677,56,0.008455169984146556,0.0014091949973577594,0.9901356350184957,0.009864364981504316,0.8571428571428571,0.14285714285714285,0.0019462219779497372
taobao,2,dnntsp,cbp,5677,232,0.01990487933767835,0.02096177558569667,0.959133345076625,0.040866654923375025,0.4870689655172414,0.5129310344827587,0.005563393237335793
taobao,2,dnntsp,diffrec,5677,31,0.00035229874933943986,0.005108331865421878,0.9945393693852387,0.0054606306147613175,0.06451612903225806,0.9354838709677419,-0.001810855193114867
